task_id,project_id,priority,status,due_in_days,delay_days
674,46,MEDIUM,TODO,15,5.57
675,46,LOW,TODO,12,3.94
676,46,HIGH,TODO,20,6.98
677,47,MEDIUM,DONE,36,10.28
678,47,MEDIUM,DONE,43,11.59
679,47,HIGH,DONE,84,3.75
680,47,MEDIUM,DONE,135,9.92
681,47,MEDIUM,DONE,100,10.79
682,47,MEDIUM,DONE,47,8.27
683,47,MEDIUM,DONE,7,9.43
684,47,MEDIUM,DELAYED,32,11.58
685,47,LOW,DELAYED,146,9.41
686,47,HIGH,IN_PROGRESS,135,11.86
687,47,MEDIUM,TODO,36,12.73
688,47,MEDIUM,IN_PROGRESS,56,15.83
689,48,MEDIUM,DONE,163,13.4
690,48,HIGH,DONE,86,16.36
691,48,MEDIUM,DONE,3,8.34
692,48,MEDIUM,DONE,59,8.08
693,48,HIGH,DONE,73,10.18
694,48,MEDIUM,DONE,4,7.77
695,48,LOW,DONE,75,9.51
696,48,LOW,DONE,65,11.32
697,48,MEDIUM,DONE,123,12.3
698,48,HIGH,DONE,97,6.48
699,48,LOW,DONE,38,13.81
700,48,MEDIUM,DONE,49,11.07
701,48,MEDIUM,DELAYED,120,12.5
702,48,HIGH,DELAYED,14,15.64
703,49,MEDIUM,DONE,11,11.35
704,49,MEDIUM,DONE,40,8.95
705,49,HIGH,DONE,3,6.03
706,49,MEDIUM,DONE,23,3.74
707,49,MEDIUM,DONE,12,7.16
708,49,MEDIUM,DONE,10,11.49
709,49,LOW,DONE,4,14.42
710,49,MEDIUM,DONE,7,9.48
711,49,MEDIUM,DONE,33,11.44
712,49,MEDIUM,DONE,28,8.35
713,49,MEDIUM,DONE,43,8.49
714,49,LOW,DONE,25,10.06
715,49,LOW,DONE,29,8.37
716,49,MEDIUM,DONE,22,10.18
717,49,LOW,DONE,14,17.5
718,49,HIGH,DONE,37,7.97
719,49,LOW,DELAYED,9,12.88
720,49,LOW,DELAYED,30,10.99
721,49,HIGH,DELAYED,30,12.49
722,49,MEDIUM,DELAYED,24,10.09
723,49,HIGH,DELAYED,34,10.91
724,49,HIGH,DELAYED,37,15.3
725,50,MEDIUM,DONE,55,7.59
726,50,HIGH,DONE,104,8.13
727,50,LOW,DONE,16,16.86
728,50,MEDIUM,DONE,145,9.03
729,50,MEDIUM,DONE,120,11.27
730,50,LOW,DELAYED,48,15.87
731,50,MEDIUM,BLOCKED,96,14.92
732,50,MEDIUM,IN_PROGRESS,76,11.19
733,51,MEDIUM,DONE,27,8.91
734,51,LOW,DONE,132,1.69
735,51,LOW,DONE,30,7.29
736,51,LOW,DONE,47,2.87
737,51,HIGH,DONE,37,9.36
738,51,MEDIUM,DONE,114,3.29
739,51,HIGH,DONE,63,6.25
740,51,LOW,DELAYED,89,9.92
741,51,HIGH,DELAYED,56,3.73
742,51,MEDIUM,BLOCKED,61,4.12
743,51,HIGH,BLOCKED,21,11.53
744,51,MEDIUM,TODO,14,8.56
745,51,HIGH,TODO,55,5.27
746,51,MEDIUM,TODO,134,5.51
747,52,MEDIUM,DONE,4,12.46
748,52,HIGH,DONE,40,12.23
749,52,MEDIUM,DELAYED,101,9.71
750,52,HIGH,DELAYED,34,10.09
751,52,MEDIUM,BLOCKED,58,15.01
752,52,HIGH,IN_PROGRESS,56,12.66
753,53,MEDIUM,DONE,14,15.05
754,53,MEDIUM,DONE,65,11.65
755,53,LOW,DONE,91,13.19
756,53,MEDIUM,DONE,115,8.34
757,53,LOW,DONE,41,8.09
758,53,HIGH,DONE,39,17.49
759,53,MEDIUM,DONE,40,9.52
760,53,HIGH,DONE,19,3.08
761,53,HIGH,DONE,53,19.71
762,53,MEDIUM,DONE,29,11.39
763,53,MEDIUM,DONE,8,14.05
764,53,MEDIUM,DONE,70,9.89
765,53,LOW,DONE,120,9.42
766,53,MEDIUM,DELAYED,90,6.82
767,53,LOW,DELAYED,95,7.98
768,53,MEDIUM,BLOCKED,5,2.08
769,53,HIGH,BLOCKED,56,10.1
770,53,HIGH,TODO,63,14.16
771,53,MEDIUM,IN_PROGRESS,10,9.01
772,53,MEDIUM,IN_PROGRESS,104,10.8
773,53,MEDIUM,IN_PROGRESS,42,12.79
774,54,HIGH,DONE,1,13.14
775,54,HIGH,DONE,74,6.86
776,54,MEDIUM,DONE,67,8.92
777,54,MEDIUM,DONE,35,9.68
778,54,MEDIUM,DONE,38,13.19
779,54,MEDIUM,DONE,18,6.4
780,54,MEDIUM,DONE,14,14.07
781,54,HIGH,DONE,44,7.36
782,54,LOW,DONE,34,7.1
783,54,HIGH,DONE,75,8.64
784,54,MEDIUM,DELAYED,57,12.54
785,54,MEDIUM,DELAYED,14,6.99
786,54,MEDIUM,DELAYED,40,10.31
787,54,MEDIUM,DELAYED,3,12.46
788,54,MEDIUM,DELAYED,2,11.6
789,54,MEDIUM,IN_PROGRESS,35,11.4
790,54,MEDIUM,IN_PROGRESS,22,8.18
791,54,MEDIUM,TODO,65,7.54
792,54,MEDIUM,IN_PROGRESS,61,7.47
793,54,MEDIUM,IN_PROGRESS,53,10.09
794,54,LOW,TODO,64,6.5
795,54,MEDIUM,IN_PROGRESS,50,12.61
796,54,MEDIUM,TODO,22,10.2
797,54,LOW,IN_PROGRESS,58,15.95
798,55,MEDIUM,DONE,139,10.48
799,55,LOW,DONE,115,5.07
800,55,MEDIUM,DONE,31,8.97
801,55,MEDIUM,DONE,66,3.93
802,55,MEDIUM,DONE,36,8.72
803,55,MEDIUM,DONE,87,5.26
804,56,HIGH,DONE,52,18.92
805,56,MEDIUM,DONE,42,12.7
806,56,MEDIUM,DONE,39,10.86
807,56,MEDIUM,DONE,86,13.5
808,56,HIGH,DONE,45,17.09
809,56,MEDIUM,DONE,78,13.61
810,56,MEDIUM,DONE,16,9.45
811,56,HIGH,DONE,45,15.14
812,56,MEDIUM,DONE,11,4.08
813,56,MEDIUM,DONE,4,16.83
814,56,MEDIUM,DONE,34,14.46
815,56,MEDIUM,DONE,11,12.06
816,56,MEDIUM,DONE,59,13.48
817,56,MEDIUM,DONE,50,16.33
818,56,MEDIUM,DONE,77,9.42
819,56,MEDIUM,DONE,28,11.7
820,56,HIGH,DONE,63,13.61
821,56,HIGH,DONE,24,13.29
822,56,LOW,DELAYED,22,6.33
823,56,MEDIUM,DELAYED,86,15.15
824,56,HIGH,DELAYED,55,11.99
825,56,MEDIUM,DELAYED,55,11.65
826,56,HIGH,BLOCKED,86,11.46
827,56,HIGH,BLOCKED,70,17.26
828,57,LOW,DONE,5,0.0
829,57,MEDIUM,DONE,36,3.49
830,57,MEDIUM,DONE,2,5.51
831,57,MEDIUM,DONE,24,3.69
832,57,LOW,DELAYED,13,9.73
833,57,MEDIUM,BLOCKED,24,2.91
834,57,MEDIUM,BLOCKED,38,1.69
835,57,HIGH,IN_PROGRESS,16,0.0
836,57,LOW,TODO,18,1.01
837,58,MEDIUM,DONE,133,9.32
838,58,MEDIUM,DONE,47,6.13
839,58,HIGH,DONE,85,6.92
840,58,MEDIUM,DONE,23,6.71
841,58,MEDIUM,DONE,112,7.24
842,58,MEDIUM,DONE,94,9.43
843,58,MEDIUM,DONE,129,5.25
844,58,MEDIUM,DONE,97,7.48
845,58,MEDIUM,DONE,66,8.68
846,58,HIGH,DELAYED,80,1.51
847,58,HIGH,DELAYED,63,8.3
848,58,MEDIUM,DELAYED,84,11.47
849,58,MEDIUM,DELAYED,98,6.21
850,58,LOW,DELAYED,79,5.43
851,58,LOW,DELAYED,104,4.49
852,58,LOW,DELAYED,70,8.06
853,58,LOW,DELAYED,75,8.6
854,58,MEDIUM,DELAYED,118,6.74
855,58,MEDIUM,BLOCKED,74,3.81
856,58,HIGH,BLOCKED,53,11.12
857,58,HIGH,BLOCKED,129,12.24
858,58,MEDIUM,BLOCKED,22,9.8
859,58,LOW,IN_PROGRESS,72,6.6
860,58,MEDIUM,IN_PROGRESS,109,2.74
861,59,MEDIUM,DONE,18,10.92
862,59,MEDIUM,DONE,73,16.78
863,59,MEDIUM,DONE,121,13.65
864,59,MEDIUM,DONE,112,10.69
865,59,MEDIUM,DONE,88,15.29
866,59,LOW,DONE,105,11.46
867,59,HIGH,DONE,114,12.18
868,59,HIGH,DONE,102,14.42
869,59,HIGH,DONE,36,9.17
870,59,MEDIUM,DONE,15,12.07
871,59,MEDIUM,DONE,122,13.85
872,59,HIGH,DONE,119,11.27
873,59,MEDIUM,DELAYED,106,13.99
874,60,HIGH,DONE,44,10.68
875,60,HIGH,DONE,143,7.6
876,60,MEDIUM,DONE,9,6.67
877,60,MEDIUM,DONE,39,8.73
878,60,LOW,DONE,84,2.67
879,60,MEDIUM,DONE,118,5.0
880,60,MEDIUM,DONE,138,9.79
881,60,MEDIUM,DONE,50,12.47
882,60,LOW,DONE,72,6.19
883,60,MEDIUM,DONE,52,3.88
884,60,MEDIUM,DONE,127,5.12
885,60,HIGH,DONE,39,4.32
886,60,HIGH,DONE,50,0.0
887,60,HIGH,DONE,116,9.92
888,60,LOW,DONE,42,10.93
889,60,MEDIUM,DELAYED,16,7.29
890,60,MEDIUM,DELAYED,10,3.03
891,60,MEDIUM,DELAYED,12,2.49
892,60,HIGH,DELAYED,46,7.46
893,60,MEDIUM,DELAYED,92,2.02
894,60,MEDIUM,DELAYED,98,11.56
895,60,LOW,DELAYED,133,4.3
896,61,LOW,DONE,33,15.2
897,61,HIGH,DONE,89,12.14
898,61,HIGH,IN_PROGRESS,42,15.46
899,61,LOW,IN_PROGRESS,76,11.36
900,61,HIGH,IN_PROGRESS,89,16.51
901,62,LOW,DONE,136,6.55
902,62,HIGH,DONE,69,11.77
903,62,MEDIUM,DONE,88,10.86
904,62,LOW,DONE,68,10.1
905,62,LOW,DELAYED,75,8.02
906,62,LOW,DELAYED,16,8.23
907,62,MEDIUM,IN_PROGRESS,142,10.97
908,62,MEDIUM,TODO,21,9.72
909,62,MEDIUM,IN_PROGRESS,50,10.15
910,63,MEDIUM,DONE,56,16.76
911,63,HIGH,DONE,27,16.44
912,63,LOW,DONE,52,9.51
913,63,HIGH,DONE,35,12.36
914,63,MEDIUM,IN_PROGRESS,110,13.56
915,63,MEDIUM,IN_PROGRESS,57,13.73
916,64,HIGH,DONE,143,14.65
917,64,MEDIUM,DONE,122,8.64
918,64,HIGH,DONE,30,8.71
919,64,HIGH,DONE,30,6.15
920,64,LOW,DONE,63,11.12
921,64,MEDIUM,DONE,141,4.92
922,64,MEDIUM,DONE,51,13.63
923,64,HIGH,DONE,65,10.31
924,64,MEDIUM,DONE,110,7.72
925,64,MEDIUM,DONE,53,16.93
926,64,MEDIUM,DONE,44,5.36
927,64,MEDIUM,DONE,87,10.35
928,64,MEDIUM,DONE,56,19.57
929,64,LOW,DONE,158,12.44
930,64,MEDIUM,DONE,47,12.84
931,64,MEDIUM,DONE,114,10.91
932,64,LOW,DONE,57,11.57
933,64,MEDIUM,DONE,126,13.4
934,64,MEDIUM,DONE,54,7.07
935,64,LOW,DONE,57,11.34
936,64,MEDIUM,DONE,24,7.78
937,64,MEDIUM,DONE,25,9.88
938,64,MEDIUM,DELAYED,57,7.58
939,65,LOW,DONE,66,2.02
940,65,MEDIUM,DONE,13,10.99
941,65,HIGH,DONE,66,8.1
942,65,MEDIUM,DONE,63,7.02
943,65,HIGH,DONE,65,3.19
944,65,MEDIUM,DONE,65,6.07
945,65,MEDIUM,DONE,37,5.31
946,65,LOW,DONE,79,7.4
947,65,HIGH,DONE,90,5.86
948,65,HIGH,DONE,5,11.12
949,65,LOW,DONE,82,17.68
950,65,MEDIUM,DONE,7,5.33
951,65,MEDIUM,DONE,65,12.23
952,65,MEDIUM,DONE,59,10.31
953,65,MEDIUM,DONE,83,9.41
954,65,LOW,DONE,27,8.67
955,65,LOW,DONE,24,10.66
956,65,MEDIUM,DELAYED,29,5.0
957,65,MEDIUM,DELAYED,93,3.43
958,66,MEDIUM,DONE,19,0.48
959,66,LOW,DONE,43,7.78
960,66,MEDIUM,DONE,13,6.19
961,66,MEDIUM,DONE,34,7.84
962,66,MEDIUM,DONE,11,6.5
963,66,HIGH,DONE,26,12.34
964,66,MEDIUM,DONE,9,9.44
965,66,HIGH,DONE,2,6.91
966,66,MEDIUM,BLOCKED,1,2.76
967,66,HIGH,BLOCKED,37,8.63
968,67,HIGH,DONE,15,12.0
969,67,HIGH,DONE,76,8.77
970,67,HIGH,DONE,38,6.05
971,67,MEDIUM,DONE,33,8.08
972,67,MEDIUM,DONE,48,5.57
973,67,HIGH,DONE,69,9.69
974,67,LOW,DONE,2,8.92
975,67,LOW,DONE,60,11.32
976,67,LOW,DONE,4,10.69
977,67,LOW,DONE,10,11.41
978,67,HIGH,DONE,43,8.38
979,67,LOW,DONE,14,7.77
980,67,LOW,DONE,56,12.31
981,67,MEDIUM,DONE,87,7.92
982,67,MEDIUM,DONE,9,10.99
983,67,HIGH,DELAYED,42,7.41
984,67,LOW,BLOCKED,37,2.2
985,67,HIGH,BLOCKED,33,6.72
986,68,LOW,DONE,51,16.01
987,68,LOW,DONE,103,18.9
988,68,MEDIUM,DONE,82,15.25
989,68,MEDIUM,DONE,141,19.88
990,68,LOW,DONE,127,14.2
991,68,MEDIUM,DONE,118,19.64
992,68,HIGH,DONE,53,15.41
993,68,LOW,DONE,72,21.02
994,68,MEDIUM,DONE,24,11.35
995,68,MEDIUM,DONE,9,18.07
996,68,MEDIUM,DONE,46,19.73
997,68,MEDIUM,DONE,77,15.27
998,68,MEDIUM,DELAYED,136,12.23
999,68,HIGH,DELAYED,73,19.67
1000,68,MEDIUM,BLOCKED,48,16.3
1001,69,MEDIUM,DONE,76,9.49
1002,69,MEDIUM,DONE,40,15.23
1003,69,MEDIUM,DELAYED,122,11.03
1004,69,LOW,DELAYED,36,19.95
1005,70,HIGH,DONE,46,11.21
1006,70,HIGH,DONE,18,9.24
1007,70,HIGH,DONE,40,15.26
1008,70,MEDIUM,DONE,41,10.77
1009,70,MEDIUM,DONE,40,8.28
1010,70,MEDIUM,DONE,39,13.08
1011,70,MEDIUM,DONE,51,13.24
1012,70,HIGH,DONE,34,13.04
1013,70,LOW,DONE,50,10.95
1014,70,HIGH,DONE,31,12.83
1015,70,MEDIUM,DONE,28,12.48
1016,70,LOW,DONE,26,10.48
1017,70,HIGH,DONE,29,10.21
1018,70,LOW,DONE,30,8.18
1019,70,MEDIUM,DONE,16,14.03
1020,70,MEDIUM,DONE,39,13.38
1021,70,MEDIUM,DONE,24,15.62
1022,70,MEDIUM,DONE,34,13.76
1023,70,MEDIUM,DONE,53,8.41
1024,70,MEDIUM,DELAYED,4,10.6
1025,70,MEDIUM,DELAYED,51,9.73
1026,70,MEDIUM,BLOCKED,1,12.42
1027,70,MEDIUM,TODO,13,9.06
1028,70,LOW,TODO,23,8.1
1029,71,LOW,DONE,65,10.61
1030,71,MEDIUM,DONE,85,7.43
1031,71,MEDIUM,DONE,68,12.31
1032,71,HIGH,DONE,92,9.91
1033,71,MEDIUM,DELAYED,92,11.76
1034,71,LOW,DELAYED,34,10.28
1035,71,MEDIUM,DELAYED,61,12.22
1036,72,HIGH,DONE,79,17.19
1037,72,HIGH,DONE,68,13.19
1038,72,MEDIUM,DONE,48,14.33
1039,72,LOW,DONE,98,10.28
1040,72,HIGH,DONE,9,12.67
1041,72,MEDIUM,DONE,11,10.44
1042,72,HIGH,DONE,14,17.05
1043,72,LOW,DONE,75,8.21
1044,72,LOW,DONE,116,13.71
1045,72,LOW,DONE,107,11.8
1046,72,MEDIUM,DONE,9,14.77
1047,72,HIGH,DONE,58,14.04
1048,72,MEDIUM,DONE,108,11.93
1049,72,MEDIUM,DONE,42,9.64
1050,72,LOW,DONE,126,13.34
1051,72,HIGH,DONE,29,9.01
1052,72,LOW,DONE,128,12.65
1053,72,LOW,DONE,40,11.62
1054,72,HIGH,DONE,9,12.38
1055,72,MEDIUM,DONE,128,13.36
1056,72,MEDIUM,DONE,42,13.14
1057,72,HIGH,DONE,18,13.04
1058,72,LOW,DONE,88,17.25
1059,72,MEDIUM,DELAYED,124,13.31
1060,72,MEDIUM,DELAYED,86,8.39
1061,73,HIGH,DONE,12,14.8
1062,73,MEDIUM,DONE,38,15.37
1063,73,MEDIUM,DONE,25,11.93
1064,73,LOW,DONE,42,0.22
1065,73,MEDIUM,DONE,154,19.14
1066,73,MEDIUM,DONE,109,5.07
1067,73,HIGH,DONE,60,13.36
1068,73,MEDIUM,DELAYED,165,16.84
1069,73,LOW,DELAYED,89,15.14
1070,73,MEDIUM,DELAYED,61,15.46
1071,73,HIGH,DELAYED,122,16.77
1072,73,MEDIUM,DELAYED,22,10.85
1073,73,MEDIUM,DELAYED,146,13.52
1074,73,HIGH,BLOCKED,133,15.72
1075,73,HIGH,BLOCKED,137,11.74
1076,74,MEDIUM,DONE,34,7.99
1077,74,MEDIUM,DONE,50,11.09
1078,74,HIGH,DONE,54,9.02
1079,74,LOW,DONE,42,5.0
1080,74,MEDIUM,DONE,44,10.63
1081,74,MEDIUM,DONE,27,15.62
1082,74,MEDIUM,DONE,13,7.31
1083,74,HIGH,DONE,31,14.53
1084,74,MEDIUM,DONE,47,11.74
1085,74,MEDIUM,DONE,47,8.88
1086,74,HIGH,DONE,16,14.25
1087,74,MEDIUM,DONE,53,10.68
1088,74,MEDIUM,DONE,22,8.1
1089,74,HIGH,DONE,57,13.37
1090,74,LOW,DONE,33,10.0
1091,74,MEDIUM,DONE,40,12.97
1092,74,MEDIUM,DONE,18,10.43
1093,74,HIGH,DELAYED,57,0.54
1094,75,MEDIUM,DONE,89,12.84
1095,75,MEDIUM,DONE,5,10.62
1096,75,MEDIUM,DONE,58,5.78
1097,75,LOW,DONE,129,16.36
1098,75,MEDIUM,DONE,88,6.67
1099,75,LOW,DONE,46,14.23
1100,75,MEDIUM,DONE,86,14.55
1101,75,MEDIUM,DONE,95,14.0
1102,75,MEDIUM,DONE,34,14.86
1103,75,HIGH,DONE,35,7.75
1104,75,LOW,DONE,61,13.41
1105,75,HIGH,BLOCKED,41,15.6
1106,75,HIGH,BLOCKED,133,12.97
1107,75,HIGH,BLOCKED,92,11.69
1108,75,HIGH,BLOCKED,47,19.48
1109,75,MEDIUM,BLOCKED,19,10.46
1110,75,LOW,IN_PROGRESS,110,10.79
1111,75,HIGH,IN_PROGRESS,22,12.7
1112,75,MEDIUM,IN_PROGRESS,120,15.58
1113,75,MEDIUM,TODO,21,12.6
1114,75,MEDIUM,TODO,101,11.42
1115,75,MEDIUM,IN_PROGRESS,125,10.7
1116,76,MEDIUM,DONE,10,8.35
1117,76,MEDIUM,DONE,2,10.33
1118,76,MEDIUM,DONE,15,4.92
1119,76,MEDIUM,DONE,38,8.17
1120,76,HIGH,DONE,36,6.21
1121,76,MEDIUM,DONE,10,6.07
1122,76,MEDIUM,DONE,4,10.5
1123,76,MEDIUM,DONE,15,11.41
1124,76,LOW,DONE,27,9.92
1125,76,MEDIUM,DONE,48,10.12
1126,76,MEDIUM,DONE,33,5.11
1127,76,LOW,DONE,5,3.43
1128,76,MEDIUM,DELAYED,10,11.99
1129,76,MEDIUM,DELAYED,5,7.48
1130,77,MEDIUM,DONE,120,8.14
1131,77,HIGH,DONE,67,8.9
1132,77,MEDIUM,DONE,90,8.41
1133,77,MEDIUM,DONE,49,9.72
1134,77,MEDIUM,DONE,86,2.33
1135,77,HIGH,DONE,15,5.87
1136,77,MEDIUM,DONE,13,10.11
1137,77,HIGH,DONE,50,10.3
1138,77,HIGH,DELAYED,68,8.15
1139,77,LOW,DELAYED,61,1.75
1140,77,MEDIUM,DELAYED,130,8.08
1141,77,HIGH,DELAYED,113,7.23
1142,78,HIGH,DONE,11,13.14
1143,78,HIGH,DONE,140,16.71
1144,78,HIGH,DONE,27,10.08
1145,78,MEDIUM,DONE,9,16.78
1146,78,HIGH,DONE,81,10.87
1147,78,HIGH,DONE,31,15.81
1148,78,MEDIUM,DONE,51,12.15
1149,78,LOW,DONE,133,10.3
1150,78,MEDIUM,DONE,138,15.94
1151,78,MEDIUM,DELAYED,77,8.19
1152,78,MEDIUM,DELAYED,89,14.89
1153,78,MEDIUM,DELAYED,47,12.51
1154,78,LOW,DELAYED,5,12.37
1155,78,HIGH,DELAYED,20,11.2
1156,78,MEDIUM,DELAYED,157,9.91
1157,78,MEDIUM,DELAYED,147,18.92
1158,78,MEDIUM,BLOCKED,59,7.01
1159,78,MEDIUM,BLOCKED,105,13.48
1160,78,LOW,BLOCKED,25,11.31
1161,79,HIGH,DONE,20,3.21
1162,79,MEDIUM,DONE,46,14.07
1163,79,LOW,DONE,19,14.69
1164,79,MEDIUM,DONE,8,13.63
1165,79,MEDIUM,DONE,33,9.7
1166,79,MEDIUM,DONE,2,11.93
1167,79,MEDIUM,DONE,35,13.88
1168,79,HIGH,DELAYED,15,10.32
1169,79,HIGH,DELAYED,46,16.33
1170,79,LOW,DELAYED,3,15.21
1171,79,LOW,DELAYED,20,11.29
1172,79,MEDIUM,DELAYED,11,12.86
1173,79,HIGH,DELAYED,52,10.94
1174,79,LOW,DELAYED,29,11.55
1175,79,LOW,BLOCKED,47,9.85
1176,79,MEDIUM,IN_PROGRESS,54,16.04
1177,79,LOW,TODO,4,13.66
1178,79,MEDIUM,TODO,18,10.1
1179,80,MEDIUM,DONE,54,5.64
1180,80,MEDIUM,DONE,51,7.62
1181,80,MEDIUM,DONE,60,2.79
1182,80,MEDIUM,DONE,63,5.24
1183,80,MEDIUM,DELAYED,17,7.92
1184,80,LOW,BLOCKED,8,5.94
1185,80,MEDIUM,IN_PROGRESS,1,1.27
1186,80,HIGH,IN_PROGRESS,44,5.51
1187,80,MEDIUM,IN_PROGRESS,76,7.64
1188,81,MEDIUM,DONE,73,15.3
1189,81,LOW,DONE,151,15.94
1190,81,MEDIUM,DONE,25,9.63
1191,81,MEDIUM,DONE,49,16.0
1192,81,LOW,DONE,164,12.06
1193,81,LOW,DONE,37,13.19
1194,81,HIGH,DONE,113,10.07
1195,81,HIGH,DONE,28,13.38
1196,81,MEDIUM,DELAYED,58,15.6
1197,81,LOW,DELAYED,104,10.51
1198,81,MEDIUM,DELAYED,15,12.1
1199,81,HIGH,DELAYED,54,14.13
1200,82,LOW,DONE,14,7.99
1201,82,LOW,DONE,77,5.07
1202,82,MEDIUM,DONE,44,3.4
1203,82,HIGH,DONE,87,8.84
1204,82,MEDIUM,DONE,45,4.53
1205,82,LOW,DONE,57,9.88
1206,82,HIGH,DONE,38,5.69
1207,82,MEDIUM,DELAYED,3,6.74
1208,82,HIGH,DELAYED,16,9.14
1209,82,LOW,DELAYED,24,5.22
1210,83,MEDIUM,DONE,13,8.08
1211,83,LOW,DONE,116,6.62
1212,83,MEDIUM,DONE,49,4.79
1213,83,HIGH,DONE,110,7.28
1214,83,LOW,DONE,107,11.73
1215,83,MEDIUM,DONE,61,7.93
1216,83,LOW,DONE,52,11.07
1217,83,MEDIUM,DONE,96,12.58
1218,83,HIGH,DONE,92,9.24
1219,83,LOW,DONE,36,4.32
1220,83,MEDIUM,DONE,103,5.55
1221,83,MEDIUM,DONE,67,8.32
1222,83,MEDIUM,DONE,119,9.79
1223,83,HIGH,DONE,122,8.6
1224,83,HIGH,DELAYED,42,7.18
1225,83,MEDIUM,DELAYED,106,2.54
1226,83,MEDIUM,DELAYED,123,7.83
1227,83,LOW,DELAYED,66,6.32
1228,83,LOW,BLOCKED,11,14.02
1229,83,MEDIUM,BLOCKED,91,3.74
1230,83,LOW,BLOCKED,43,11.69
1231,83,LOW,BLOCKED,111,6.82
1232,84,MEDIUM,DONE,29,15.11
1233,84,MEDIUM,DONE,22,12.07
1234,84,MEDIUM,DONE,21,6.55
1235,84,MEDIUM,DONE,42,16.91
1236,84,MEDIUM,DONE,19,13.23
1237,84,MEDIUM,DONE,26,15.06
1238,84,HIGH,DONE,42,19.52
1239,84,MEDIUM,DONE,43,16.94
1240,84,MEDIUM,DONE,31,13.71
1241,84,HIGH,DELAYED,5,16.92
1242,84,MEDIUM,DELAYED,37,12.13
1243,84,MEDIUM,DELAYED,41,11.88
1244,84,MEDIUM,BLOCKED,23,13.8
1245,84,LOW,BLOCKED,46,18.61
1246,84,MEDIUM,BLOCKED,42,17.45
1247,84,MEDIUM,BLOCKED,6,14.01
1248,84,HIGH,TODO,34,17.36
1249,84,MEDIUM,TODO,18,14.35
1250,85,MEDIUM,DONE,35,10.29
1251,85,MEDIUM,DONE,12,9.96
1252,85,MEDIUM,DONE,6,9.54
1253,85,LOW,DONE,63,6.31
1254,85,HIGH,DONE,72,13.66
1255,85,LOW,DONE,14,8.8
1256,85,LOW,DONE,10,14.02
1257,85,MEDIUM,DONE,60,8.77
1258,85,MEDIUM,DONE,35,9.45
1259,85,MEDIUM,DONE,2,13.28
1260,85,MEDIUM,DONE,77,13.04
1261,85,MEDIUM,DONE,13,10.29
1262,85,MEDIUM,DONE,10,8.57
1263,85,MEDIUM,DONE,28,9.29
1264,85,LOW,DONE,75,6.81
1265,85,MEDIUM,DELAYED,2,13.65
1266,85,LOW,DELAYED,76,11.38
1267,85,LOW,DELAYED,34,11.87
1268,85,MEDIUM,DELAYED,53,9.9
1269,86,MEDIUM,DONE,32,3.2
1270,86,MEDIUM,DONE,66,10.24
1271,86,MEDIUM,DONE,23,2.34
1272,86,MEDIUM,DONE,58,2.02
1273,86,MEDIUM,DONE,8,4.1
1274,86,MEDIUM,DONE,62,3.62
1275,86,MEDIUM,DONE,4,8.75
1276,86,MEDIUM,DONE,48,0.92
1277,86,HIGH,DONE,68,4.74
1278,86,MEDIUM,DONE,75,1.44
1279,86,MEDIUM,DONE,50,6.01
1280,86,MEDIUM,DONE,10,11.06
1281,86,MEDIUM,DONE,60,4.18
1282,86,HIGH,DONE,66,8.71
1283,86,HIGH,DONE,64,6.09
1284,86,MEDIUM,DELAYED,77,6.62
1285,87,MEDIUM,DONE,15,9.24
1286,87,HIGH,DONE,86,2.94
1287,87,HIGH,DONE,72,3.05
1288,87,MEDIUM,DONE,83,6.53
1289,87,LOW,DONE,54,7.39
1290,87,HIGH,DONE,20,3.02
1291,87,MEDIUM,DONE,14,3.73
1292,87,MEDIUM,DONE,32,7.89
1293,87,MEDIUM,DONE,29,8.91
1294,87,MEDIUM,DONE,10,11.01
1295,87,LOW,DONE,32,5.57
1296,87,LOW,DONE,28,10.6
1297,87,MEDIUM,DONE,26,2.64
1298,87,MEDIUM,DONE,48,11.83
1299,87,MEDIUM,BLOCKED,16,5.85
1300,87,MEDIUM,BLOCKED,26,0.15
1301,88,LOW,DONE,143,12.78
1302,88,HIGH,DONE,29,14.14
1303,88,HIGH,DONE,118,12.23
1304,88,MEDIUM,DELAYED,41,9.19
1305,88,HIGH,DELAYED,106,16.24
1306,88,MEDIUM,BLOCKED,78,13.06
1307,88,MEDIUM,BLOCKED,134,15.5
1308,88,MEDIUM,IN_PROGRESS,160,9.6
1309,88,MEDIUM,TODO,36,13.21
1310,89,MEDIUM,DONE,125,12.82
1311,89,MEDIUM,DONE,47,4.96
1312,89,HIGH,DONE,142,12.09
1313,89,MEDIUM,DONE,65,5.65
1314,89,MEDIUM,DONE,102,12.98
1315,89,MEDIUM,DONE,4,8.98
1316,89,MEDIUM,DONE,15,10.71
1317,89,MEDIUM,DONE,20,10.19
1318,89,LOW,DONE,92,8.09
1319,89,MEDIUM,DONE,132,13.53
1320,89,HIGH,DONE,134,7.0
1321,89,HIGH,DONE,24,10.76
1322,89,MEDIUM,DONE,108,9.36
1323,89,LOW,DONE,149,6.37
1324,89,LOW,DONE,37,7.24
1325,89,MEDIUM,DONE,168,12.23
1326,89,MEDIUM,DONE,122,10.63
1327,89,HIGH,DONE,125,4.66
1328,89,HIGH,DELAYED,84,16.14
1329,89,MEDIUM,DELAYED,49,10.5
1330,89,MEDIUM,BLOCKED,120,5.35
